objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587729747911442754,2327,40,4,49,322,6,229.70075952,1.98549991,20.389496,19.216829,18.959158,18.853088,18.812988,0.059357,0.010488,0.010746,0.012177,0.045884
587729747911442764,2327,40,4,49,332,6,229.69990604,1.98370952,22.441175,20.590527,20.18277,20.005154,20.008512,0.313449,0.025427,0.023896,0.026553,0.125788
587729747911442765,2327,40,4,49,333,6,229.69988712,1.9844729,21.4305,20.445341,19.953455,19.844948,19.593523,0.131458,0.022888,0.020376,0.023416,0.087989
587729747911443530,2327,40,4,49,1098,6,229.68493539,1.97737891,21.60569,20.454523,19.994875,19.957928,20.073038,0.152513,0.023214,0.021078,0.025529,0.131068
587729747911443531,2327,40,4,49,1099,6,229.68536054,1.97800037,24.2892,24.062441,23.069494,21.535812,22.59449,1.127439,0.431751,0.275072,0.097435,0.82966
587729747911443590,2327,40,4,49,1158,6,229.69194621,1.98056285,20.657492,19.725723,19.374519,19.337523,19.380014,0.072445,0.01425,0.013886,0.016442,0.072737
587729747911443623,2327,40,4,49,1191,6,229.69621059,1.98146712,22.143995,21.201706,20.601652,20.460686,20.521582,0.242482,0.040201,0.032698,0.037546,0.19461
587729747911443635,2327,40,4,49,1203,6,229.69697267,1.98387934,21.666233,20.42173,20.019457,19.90699,19.760801,0.161388,0.022572,0.02132,0.024549,0.100795
587729747911443636,2327,40,4,49,1204,6,229.69632658,1.98342511,25.309242,24.041218,22.401146,22.444872,21.3507,0.947394,0.405915,0.145875,0.199151,0.391596
587729747911444713,2327,40,4,49,2281,6,229.68799855,1.97854732,24.700211,22.136814,21.276846,21.041002,20.866537,1.137788,0.086025,0.056712,0.060405,0.25856
587729747911444714,2327,40,4,49,2282,6,229.68750758,1.97850474,25.030916,22.710964,21.578838,21.430559,21.67602,1.060436,0.141069,0.073273,0.084214,0.497194
587729747911444715,2327,40,4,49,2283,6,229.68750836,1.97696626,25.52544,22.948488,21.946335,21.709885,21.054852,0.831746,0.171502,0.09955,0.106279,0.305165
587729747911444729,2327,40,4,49,2297,6,229.68991388,1.9795164,22.79133,21.448393,20.854166,20.695194,20.41964,0.415136,0.048824,0.040289,0.045351,0.177726
587729747911444730,2327,40,4,49,2298,6,229.68904149,1.98068379,25.220419,24.63335,22.759953,21.88175,21.656681,0.984531,0.561659,0.199353,0.12323,0.491213
587729747911445263,2327,40,4,49,2831,6,229.65377324,1.96921645,26.07843,23.768944,22.128014,21.698963,23.471094,0.54757,0.33753,0.119407,0.10547,0.672458
587729747911445328,2327,40,4,49,2896,6,229.69026039,1.98153947,24.578087,24.674002,22.678537,22.051668,21.885115,1.15062,0.574498,0.189313,0.145573,0.585879
587726015627591713,1458,40,4,701,33,6,229.75451526,2.07954948,17.325327,15.845272,15.360682,15.236553,15.196458,9.482659E-3,3.907719E-3,4.252016E-3,4.349005E-3,5.972794E-3
587726015627591770,1458,40,4,701,90,6,229.74219178,2.0242417,20.042166,19.053694,18.73839,18.633633,18.637625,0.04789,0.01051,0.010484,0.012833,0.046211
587726015627591772,1458,40,4,701,92,3,229.74161569,2.02427443,20.993322,19.746416,19.4603,19.214939,19.184896,0.106747,0.016407,0.0173,0.020224,0.082448
587726015627591776,1458,40,4,701,96,6,229.74300389,2.02544382,24.205299,23.443113,22.617647,21.076811,20.334524,1.018616,0.262026,0.189197,0.079081,0.181775
587726015627591778,1458,40,4,701,98,6,229.74225594,2.02311728,23.484167,23.510599,22.13102,22.204321,22.021488,0.694201,0.276234,0.123424,0.210043,0.678643
587726015627591889,1458,40,4,701,209,6,229.74810932,2.03545805,16.654577,14.990995,14.279266,14.058158,13.839682,7.131574E-3,3.783108E-3,4.115188E-3,3.613073E-3,4.699405E-3
587726015627591890,1458,40,4,701,210,6,229.74938541,2.03652395,20.390663,19.362446,19.107784,19.029787,18.959236,0.05858,0.011854,0.012435,0.015675,0.055285
587726015627591909,1458,40,4,701,229,6,229.75289719,2.11175771,17.973446,16.762896,16.334122,16.215099,16.147015,0.013029,4.457213E-3,4.636737E-3,4.901225E-3,8.455691E-3
587726015627591917,1458,40,4,701,237,6,229.75194688,2.11266403,19.781641,18.806429,18.50963,18.432943,18.397951,0.038342,8.755546E-3,8.923333E-3,0.010764,0.034806
587726015627591926,1458,40,4,701,246,6,229.75426966,2.11066101,20.538555,19.504019,19.166035,19.085619,19.059883,0.065266,0.012478,0.012719,0.016025,0.059348
587726015627592049,1458,40,4,701,369,6,229.75695976,2.07703664,19.954172,18.954199,18.669592,18.580687,18.480833,0.043152,9.408663E-3,9.693858E-3,0.011664,0.037697
587726015627592051,1458,40,4,701,371,6,229.75821103,2.07700824,21.814594,20.827915,20.250113,20.123734,19.870071,0.180798,0.03066,0.026674,0.035335,0.119345
587726015627592056,1458,40,4,701,376,3,229.75743576,2.07775118,26.171137,24.440615,21.941469,21.298332,20.50947,0.725701,0.745505,0.157003,0.144128,0.322457
587726015627594527,1458,40,4,701,2847,6,229.7458661,2.03328175,23.415045,21.714966,20.998014,20.874062,20.77833,0.658241,0.061528,0.047663,0.066109,0.2633
587726015627594555,1458,40,4,701,2875,6,229.75309489,2.09814356,24.063768,21.68495,20.966402,20.755957,20.435703,0.98743,0.059031,0.046576,0.059465,0.196024
587726015627594556,1458,40,4,701,2876,6,229.75360695,2.0976048,22.852451,23.123756,21.799911,21.55163,21.182024,0.622409,0.284986,0.140326,0.183665,0.587963
587726015627594558,1458,40,4,701,2878,6,229.7523484,2.05077141,24.187954,22.768913,21.85289,21.593233,21.648331,1.022414,0.148011,0.097839,0.123615,0.526715
587726015627594559,1458,40,4,701,2879,6,229.7525907,2.05292977,24.95253,23.183056,22.513344,21.817938,20.906599,1.042904,0.210832,0.172864,0.151091,0.29367
587726015627594560,1458,40,4,701,2880,6,229.75174867,2.05113626,25.531652,23.531675,22.337545,22.078814,22.115458,0.791239,0.279187,0.148639,0.18847,0.708806
587726015627594561,1458,40,4,701,2881,6,229.75165317,2.05210335,24.812609,23.822697,22.662119,22.439512,22.808939,1.075067,0.348632,0.197447,0.25739,0.864432
587726015627594582,1458,40,4,701,2902,6,229.75761458,2.07365567,23.505552,22.682453,21.510956,21.553663,21.226522,0.79437,0.152462,0.083123,0.135973,0.441819
587726015627595387,1458,40,4,701,3707,6,229.74544755,2.036536,23.409176,23.529034,22.382368,21.995945,21.461021,0.656927,0.279978,0.154142,0.175957,0.460253
587726015627595391,1458,40,4,701,3711,6,229.74833297,2.04035266,25.193707,23.795973,22.47954,22.717342,22.343317,0.954603,0.343553,0.167856,0.323972,0.786981
587726015627595398,1458,40,4,701,3718,6,229.75308196,2.06104073,24.805229,24.708176,22.562063,22.509306,23.574547,1.090849,0.572606,0.180311,0.272337,0.682109
587726015627595399,1458,40,4,701,3719,6,229.75303493,2.04627582,24.642458,24.495466,22.846382,23.128231,21.869028,1.092669,0.528454,0.230031,0.447359,0.614582
587729747911377075,2327,40,4,48,179,6,229.61168135,1.9679442,15.839394,15.274087,14.69801,15.562628,12.885621,6.475903E-3,0.011977,0.010794,0.014189,5.294959E-3
587729747911377082,2327,40,4,48,186,6,229.56203173,1.98953456,16.201279,14.937797,14.949431,15.066893,15.034826,5.874959E-3,3.183275E-3,3.471783E-3,4.157149E-3,5.142106E-3
587729747911377579,2327,40,4,48,683,6,229.62184877,1.96611476,19.205803,18.148512,17.783119,17.625559,17.556551,0.027348,6.355057E-3,6.153999E-3,7.086475E-3,0.017934
587729747911377580,2327,40,4,48,684,6,229.62092924,1.96668905,20.567963,19.667068,19.34824,19.0065,19.186518,0.070936,0.014871,0.013853,0.015459,0.061923
587729747911377723,2327,40,4,48,827,6,229.64551264,1.96574696,19.57303,18.595501,18.396742,18.205322,18.213005,0.034763,7.784014E-3,8.058373E-3,9.409747E-3,0.028758
587729747911377731,2327,40,4,48,835,6,229.64738156,1.96267008,20.879217,19.83259,19.479298,19.240103,19.340227,0.090692,0.016155,0.014997,0.018311,0.071233
587729747911377738,2327,40,4,48,842,6,229.64621066,1.96436553,22.821079,20.724688,20.362709,19.973574,20.206472,0.437696,0.029011,0.026481,0.031218,0.142783
587729747911379496,2327,40,4,48,2600,6,229.62394236,1.96432879,23.501995,22.624069,21.954422,21.321068,20.823498,0.749677,0.138668,0.097167,0.094172,0.247782
587729747911379753,2327,40,4,48,2857,6,229.57884267,1.97963747,23.804901,24.450764,22.765568,22.047613,22.4666,0.885729,0.538266,0.187918,0.158327,0.728658
587729747911379853,2327,40,4,48,2957,6,229.64273899,1.96275628,24.445053,24.151411,22.505327,21.679981,21.231764,1.163692,0.470141,0.157926,0.133777,0.354655
587729747911442497,2327,40,4,49,65,6,229.65704971,1.96515285,16.565725,15.314985,15.016807,14.915027,14.849764,6.757969E-3,3.332639E-3,3.642892E-3,3.984557E-3,4.810328E-3
587729747911442500,2327,40,4,49,68,6,229.6484964,1.96386732,19.525436,18.467098,18.140995,18.067898,18.014576,0.032686,7.197584E-3,7.119321E-3,7.968E-3,0.024419
587729747911442501,2327,40,4,49,69,6,229.65263404,1.963378,19.627081,18.611877,18.309198,18.251057,18.228954,0.034726,7.697304E-3,7.755167E-3,8.705759E-3,0.028346
587729747911442505,2327,40,4,49,73,6,229.64818367,1.96299159,19.868818,18.911949,18.674322,18.604471,18.570295,0.04143,9.206125E-3,9.732805E-3,0.010776,0.037113
587729747911442507,2327,40,4,49,75,6,229.65007433,1.96184201,20.076704,19.094292,18.808615,18.662458,18.677242,0.049575,0.010302,0.010536,0.011083,0.042461
587729747911442517,2327,40,4,49,85,6,229.65365358,1.96424768,21.374823,20.110067,19.724802,19.616405,19.754314,0.128663,0.018325,0.017611,0.019735,0.098076
587729747911442518,2327,40,4,49,86,3,229.65465337,1.96342594,21.048706,19.92124,19.431799,19.310144,19.29718,0.108834,0.017086,0.015486,0.017743,0.076105
587729747911442749,2327,40,4,49,317,6,229.70217705,1.98390742,19.60128,18.588202,18.292856,18.198425,18.161903,0.033898,7.528917E-3,7.576709E-3,8.416818E-3,0.027686
587729747911442751,2327,40,4,49,319,3,229.70738337,1.98356774,19.631353,18.612959,18.296158,18.227085,18.18219,0.036156,7.73845E-3,7.715164E-3,8.733553E-3,0.030171
587729747911442756,2327,40,4,49,324,6,229.70048814,1.98201631,20.421509,19.492893,19.174572,19.086134,19.16844,0.060127,0.012398,0.012224,0.014032,0.061413
587729747911442758,2327,40,4,49,326,6,229.70154612,1.97980835,20.598162,19.655499,19.297815,19.184704,19.110674,0.069135,0.013605,0.013151,0.014899,0.058426
587729747911442760,2327,40,4,49,328,6,229.70033763,1.98065128,21.288561,20.19705,19.775778,19.697077,19.631134,0.117313,0.019205,0.017933,0.02095,0.091051
587729747911442762,2327,40,4,49,330,6,229.70889568,1.9858499,21.569136,20.428654,19.961985,19.831945,19.89097,0.150194,0.022514,0.020276,0.023227,0.113545
587729747911442766,2327,40,4,49,334,6,229.70631477,1.98614458,21.584724,20.32506,19.853579,19.703472,19.752851,0.174547,0.022868,0.020858,0.024117,0.11797
587729747911442770,2327,40,4,49,338,6,229.70147666,1.98239372,21.985826,21.034327,20.497921,20.313477,20.195496,0.209257,0.035706,0.030113,0.033301,0.148175
587729747911443395,2327,40,4,49,963,6,229.66914419,1.96533616,22.390783,20.836216,20.363552,20.181507,20.115021,0.29825,0.030677,0.027569,0.030209,0.135446
587729747911443402,2327,40,4,49,970,6,229.67059871,1.96664512,24.478271,22.291615,21.365269,21.193953,21.035215,1.12554,0.098405,0.06103,0.06865,0.296835
587729747911443591,2327,40,4,49,1159,6,229.69119863,1.9774162,23.764021,21.556931,20.866793,20.760086,20.533329,0.866691,0.053324,0.040582,0.047897,0.196184
587729747911443592,2327,40,4,49,1160,6,229.69167915,1.97858798,26.09683,22.660028,21.572527,21.291462,21.531033,0.564117,0.138205,0.075078,0.077963,0.467205
587729747911443621,2327,40,4,49,1189,6,229.69541554,1.97920673,22.105602,19.905979,18.814007,18.44117,18.198616,0.23176,0.015887,0.010048,9.581968E-3,0.028196
587729747911443622,2327,40,4,49,1190,6,229.69523569,1.98045266,20.066761,19.143951,18.845915,18.771915,18.699253,0.046486,0.01007,0.010193,0.011454,0.041424
587729747911443624,2327,40,4,49,1192,6,229.69660855,1.98029771,23.367315,24.496826,23.254183,22.347763,23.674391,0.657086,0.527784,0.297635,0.183175,0.620633
587729747911443790,2327,40,4,49,1358,6,229.71192811,1.98682881,23.423267,23.910782,22.923105,22.077261,23.497446,0.720033,0.374234,0.228671,0.14909,0.715836
587729747911445303,2327,40,4,49,2871,6,229.67480906,1.96879486,22.732508,24.127754,22.851675,22.264025,22.467285,0.402051,0.433837,0.216936,0.171153,0.754803
587729747911445304,2327,40,4,49,2872,6,229.67415237,1.9692512,25.248344,24.351141,22.985363,22.355394,21.040693,0.961157,0.493061,0.242575,0.185191,0.298737
587729747911445341,2327,40,4,49,2909,3,229.69682019,1.9771524,26.089447,24.591621,22.669071,22.377369,22.075169,0.545274,0.551313,0.182792,0.188172,0.648051
587729748448248297,2327,40,5,48,489,6,229.62710107,2.19968033,19.651789,18.746557,18.440516,18.330578,18.324177,0.032463,8.414737E-3,8.074832E-3,9.538234E-3,0.024014
587729748448250209,2327,40,5,48,2401,6,229.64383771,2.20075607,25.583921,22.752888,21.739731,21.240032,20.990141,0.706121,0.15154,0.082024,0.080432,0.210548
587729748448250210,2327,40,5,48,2402,6,229.64454831,2.19994665,23.524658,22.480097,21.610399,21.357401,20.949295,0.654317,0.119896,0.073696,0.08891,0.202766
587726015627591708,1458,40,4,701,28,6,229.75991681,2.08296912,16.85227,14.980288,14.227948,14.045965,13.770829,7.705546E-3,3.77574E-3,4.105758E-3,3.501246E-3,4.746865E-3
587726015627591710,1458,40,4,701,30,6,229.75807744,2.05377909,16.218353,15.027411,14.790341,14.752395,14.712434,6.109491E-3,3.709003E-3,4.155089E-3,4.32676E-3,5.323799E-3
587726015627591711,1458,40,4,701,31,6,229.75847146,2.06440078,16.477604,15.227403,14.793334,14.646462,14.557592,6.694415E-3,3.750317E-3,4.182084E-3,4.258118E-3,5.201505E-3
587726015627591712,1458,40,4,701,32,6,229.76019475,2.06632379,18.351315,15.928944,14.931997,14.632362,14.430183,0.01594,4.021222E-3,4.198683E-3,4.287716E-3,5.104129E-3
587726015627591718,1458,40,4,701,38,6,229.7471922,2.13266192,18.142529,16.661346,16.14233,15.996474,15.919123,0.014275,4.392175E-3,4.547539E-3,4.703371E-3,7.66817E-3
587726015627591727,1458,40,4,701,47,6,229.74937975,2.02509242,18.940109,17.670713,17.151016,16.987913,16.878181,0.022417,5.468735E-3,5.422338E-3,5.772836E-3,0.01225
587726015627591773,1458,40,4,701,93,6,229.74110364,2.01910631,22.016617,20.789557,20.282028,20.128429,20.174675,0.214383,0.030203,0.027302,0.035592,0.157711
587726015627591774,1458,40,4,701,94,6,229.74287887,2.01812541,22.045843,20.739273,20.30472,20.18508,20.125383,0.218122,0.028995,0.027649,0.036892,0.151216
587726015627591777,1458,40,4,701,97,3,229.74200594,2.02054645,22.871769,23.144815,22.363764,21.662315,23.378569,0.490074,0.222138,0.167849,0.147025,0.86427
587726015627591779,1458,40,4,701,99,3,229.74236967,2.01935055,23.245653,23.206003,22.273527,22.057281,23.08983,0.678409,0.251524,0.165972,0.223895,1.030481
587726015627591785,1458,40,4,701,105,6,229.74098633,2.01084025,21.111809,20.012827,19.658875,19.615219,19.829494,0.103285,0.018754,0.01808,0.024098,0.117393
587726015627591790,1458,40,4,701,110,6,229.74166992,2.01408454,24.230171,21.678492,20.951422,20.570284,20.475706,1.026876,0.059975,0.045861,0.051169,0.214973
587726015627591794,1458,40,4,701,114,6,229.74263249,2.01576438,24.281155,22.069836,21.273357,21.003952,20.626232,1.074606,0.08504,0.06184,0.077461,0.245091
587726015627591797,1458,40,4,701,117,6,229.74171733,2.01484743,25.294104,23.433634,22.532885,21.84864,22.274481,0.88618,0.264668,0.1754,0.154437,0.773045
587726015627591891,1458,40,4,701,211,6,229.74947963,2.03282006,22.594696,21.205341,20.736761,20.494335,20.528513,0.347566,0.040972,0.038705,0.047576,0.214531
587726015627591908,1458,40,4,701,228,6,229.75733439,2.10976443,16.740582,14.973729,14.266402,17.396099,13.828155,7.367979E-3,3.792261E-3,4.072206E-3,0.01691,4.692326E-3
587726015627591911,1458,40,4,701,231,6,229.75721398,2.11361546,18.269911,16.978197,16.474827,16.292336,16.159622,0.01551,4.436032E-3,4.544091E-3,4.805144E-3,8.796806E-3
587726015627591913,1458,40,4,701,233,6,229.7586314,2.1085489,19.222546,18.289928,17.858463,17.778229,17.72563,0.026961,6.99353E-3,6.851142E-3,7.760612E-3,0.021171
587726015627591920,1458,40,4,701,240,6,229.75842614,2.10780982,19.960649,19.121531,18.747225,18.65991,18.564405,0.044668,0.0111,0.010704,0.012883,0.041888
587726015627591957,1458,40,4,701,277,6,229.75303928,2.12816157,22.977137,22.42989,21.534618,21.405682,21.047628,0.482546,0.108437,0.074643,0.104457,0.326804
587726015627592050,1458,40,4,701,370,6,229.75921707,2.07666587,21.65152,20.343733,19.905546,19.774778,19.624477,0.158066,0.021726,0.020779,0.026944,0.09652
587726015627592052,1458,40,4,701,372,6,229.76165687,2.07731323,23.438269,21.807974,21.169249,20.855352,20.307905,0.671681,0.06485,0.054899,0.064881,0.174933
587726015627592053,1458,40,4,701,373,6,229.76201885,2.07627561,25.382555,21.794134,21.120813,20.914454,20.583963,0.871651,0.064696,0.052842,0.068171,0.222152
587726015627592054,1458,40,4,701,374,6,229.75960685,2.07583765,23.089663,22.3274,21.701555,21.226986,20.811493,0.522611,0.101121,0.086138,0.089495,0.271553
587726015627592055,1458,40,4,701,375,6,229.75968678,2.0783921,23.745527,22.641165,21.76075,21.244448,20.984152,0.823583,0.130898,0.090158,0.09065,0.31226
587726015627592057,1458,40,4,701,377,6,229.76237571,2.07847323,24.438198,24.036808,22.331432,21.893614,22.414513,1.091303,0.402191,0.148296,0.161055,0.811502
587726015627592058,1458,40,4,701,378,6,229.76087566,2.0757498,24.292551,23.3531,22.296822,22.283051,22.272213,1.127537,0.253709,0.155242,0.244436,0.837305
587726015627593107,1458,40,4,701,1427,6,229.74573157,2.14388314,23.116619,21.876587,21.097118,20.857885,20.538435,0.544786,0.068145,0.051883,0.064748,0.213487
587726015627593131,1458,40,4,701,1451,6,229.74701148,2.13970432,21.890808,20.666842,20.243233,20.159981,19.876591,0.195453,0.026862,0.026594,0.03629,0.119942
587726015627593132,1458,40,4,701,1452,6,229.745798,2.1393165,22.020557,20.828039,20.319469,20.211651,20.191566,0.218547,0.030184,0.028114,0.038019,0.158283
587726015627593149,1458,40,4,701,1469,6,229.74840132,2.13549649,22.087904,20.925894,20.419073,20.267942,20.303833,0.234612,0.032768,0.030704,0.040552,0.17989
587726015627593150,1458,40,4,701,1470,6,229.74935596,2.135148,24.905777,22.427122,21.47238,21.282442,20.670143,1.183334,0.11775,0.077943,0.105403,0.273793
587726015627593235,1458,40,4,701,1555,6,229.75908243,2.09755883,20.577572,19.559504,19.21711,19.137218,19.120964,0.067087,0.013069,0.013235,0.016803,0.062851
587726015627593236,1458,40,4,701,1556,6,229.75985771,2.09902075,20.883724,19.914089,19.703476,19.593164,19.362589,0.08675,0.016463,0.018302,0.023733,0.078948
587726015627593237,1458,40,4,701,1557,6,229.76021097,2.09979854,21.381664,20.380066,19.924593,19.794895,19.603077,0.126922,0.022559,0.021307,0.027428,0.094721
587726015627593238,1458,40,4,701,1558,6,229.75966226,2.09830864,22.951792,22.133354,21.408098,21.252024,20.890757,0.469578,0.093324,0.070187,0.093015,0.289167
