objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587739863643523500,4682,40,6,207,2476,6,259.13564315,43.14900979,23.230753,22.007149,21.370718,21.100433,21.210329,0.547674,0.066726,0.054754,0.067453,0.269682
587739863643522497,4682,40,6,207,1473,6,259.13297786,43.16272728,20.628429,19.809893,19.564619,19.511536,19.377514,0.068709,0.014368,0.014804,0.019661,0.058739
587739863643522501,4682,40,6,207,1477,6,259.13473868,43.16122606,22.435486,21.289993,20.876356,20.632866,20.317934,0.292395,0.038253,0.037117,0.045838,0.128309
587739863643522508,4682,40,6,207,1484,6,259.13420871,43.1628891,24.328854,23.212458,22.743013,22.216921,23.040573,1.078864,0.190066,0.185595,0.187474,0.613495
587739863643522552,4682,40,6,207,1528,6,259.1332504,43.15651872,21.23064,20.262873,20.015614,19.972897,19.683168,0.108647,0.018889,0.019809,0.02724,0.07519
587739863643522553,4682,40,6,207,1529,6,259.13094222,43.15669311,20.915573,20.150124,19.900141,19.811329,19.619465,0.086404,0.017687,0.018442,0.024424,0.072215
587739863643522554,4682,40,6,207,1530,6,259.13215353,43.15610822,23.983044,23.805502,22.525717,22.075823,21.542339,0.887691,0.293955,0.147116,0.15927,0.352789
587739863643522572,4682,40,6,207,1548,6,259.13384027,43.15328908,22.046974,20.816385,20.551289,20.341112,20.080158,0.213952,0.027607,0.029292,0.036695,0.106503
587739863643522600,4682,40,6,207,1576,6,259.12998983,43.14422628,21.370007,20.420967,20.104765,19.982578,19.983089,0.125261,0.021395,0.021489,0.028253,0.099594
587739863643522601,4682,40,6,207,1577,6,259.13070785,43.14586878,22.908569,21.587912,21.116564,20.91457,20.632164,0.467942,0.049504,0.046394,0.059901,0.175436
587739863643522619,4682,40,6,207,1595,6,259.13262039,43.14391203,25.022425,23.556566,22.386076,22.696289,22.696737,0.938195,0.235659,0.127907,0.261758,0.590635
587739863643522630,4682,40,6,207,1606,6,259.13101681,43.13980209,21.941074,20.5602,20.108561,19.833317,19.716425,0.194987,0.02304,0.021247,0.024612,0.07786
587739863643522631,4682,40,6,207,1607,6,259.12950594,43.13918679,24.55707,22.828199,22.003111,21.800486,21.197979,1.008437,0.12963,0.092271,0.121651,0.265344
587739863643522632,4682,40,6,207,1608,6,259.13091135,43.13880752,24.453276,23.001852,22.231703,21.790434,21.320379,1.196522,0.171363,0.130537,0.139348,0.335739
587739863643523494,4682,40,6,207,2470,6,259.1314547,43.15067451,22.329605,22.000145,21.448666,21.281385,20.87232,0.274873,0.067874,0.059743,0.080755,0.210484
587739863643523495,4682,40,6,207,2471,6,259.12992126,43.15175872,22.581554,22.378902,21.638336,21.427526,21.231852,0.32363,0.089872,0.068181,0.089103,0.273975
587739863643523789,4682,40,6,207,2765,6,259.13144301,43.15436253,24.979891,23.572214,22.949884,21.90955,21.963058,1.054916,0.256503,0.2215,0.144721,0.494667
587739863643521620,4682,40,6,207,596,6,259.12522452,43.16051164,20.550915,19.703894,19.452351,19.323679,19.353912,0.065317,0.013511,0.013783,0.017181,0.057621
587739863643521624,4682,40,6,207,600,3,259.12705889,43.16773582,22.166914,21.658703,20.60154,20.237972,20.061441,0.396761,0.079315,0.046064,0.053685,0.17202
587739863643521626,4682,40,6,207,602,6,259.1273716,43.16570039,23.096729,22.203104,21.442122,21.232075,20.611738,0.580976,0.086907,0.065262,0.085178,0.184363
587739863643521629,4682,40,6,207,605,3,259.12782795,43.16511764,24.166592,23.699594,23.151138,21.950895,22.210436,0.960216,0.262262,0.245357,0.139806,0.520082
587739863643521633,4682,40,6,207,609,3,259.12589397,43.16404689,25.658169,23.373558,22.079039,22.024183,22.086481,1.110067,0.316528,0.152607,0.235953,0.77971
587739863643521654,4682,40,6,207,630,6,259.12384628,43.15251241,19.080444,18.171711,17.885828,17.770414,17.669443,0.024582,6.523765E-3,6.203439E-3,7.100811E-3,0.016541
587739863643521655,4682,40,6,207,631,6,259.12604846,43.15326128,21.169897,20.373119,20.061737,19.966669,19.76462,0.105402,0.020295,0.020523,0.027224,0.080823
587739863643521656,4682,40,6,207,632,6,259.12748841,43.15381069,22.810146,22.522678,21.911062,21.378103,21.693104,0.426883,0.107738,0.091282,0.090341,0.410654
587739863643521657,4682,40,6,207,633,6,259.12913639,43.15458443,23.646221,22.410244,21.866056,21.729115,21.382008,0.764772,0.092496,0.082348,0.115071,0.309364
587739863643521658,4682,40,6,207,634,6,259.12791821,43.15264353,24.406694,22.910213,22.0362,21.697224,22.498016,1.025053,0.14029,0.09559,0.11244,0.575337
587739863643521659,4682,40,6,207,635,6,259.12630839,43.15427597,23.292479,22.558353,22.061079,21.983044,21.599764,0.619663,0.109743,0.101952,0.151425,0.383237
587739863643521660,4682,40,6,207,636,3,259.12659865,43.15201425,23.372019,22.69849,21.89448,21.552858,21.812918,0.903227,0.165058,0.120544,0.143303,0.601763
587739863643522500,4682,40,6,207,1476,6,259.13042296,43.16181579,21.278774,20.488043,20.281034,20.061457,20.118519,0.113176,0.021796,0.023887,0.029227,0.108414
587739863643522502,4682,40,6,207,1478,6,259.13092274,43.16233004,23.796301,22.379498,21.570532,21.389832,20.961267,0.83674,0.097391,0.068826,0.091208,0.227892
587739863643522504,4682,40,6,207,1480,6,259.13011886,43.16302764,24.823618,22.845093,22.308348,21.831186,21.760799,1.006715,0.132408,0.120411,0.126436,0.406332
587739863643522575,4682,40,6,207,1551,6,259.12599213,43.14986836,21.582523,20.814735,20.418516,20.314672,20.274889,0.144822,0.027214,0.026199,0.035362,0.123455
587739863643522576,4682,40,6,207,1552,6,259.12867721,43.15000636,21.846558,21.040998,20.695013,20.524405,20.327345,0.184095,0.032514,0.032777,0.042715,0.132139
587739863643522589,4682,40,6,207,1565,6,259.12708397,43.14780218,21.274389,20.516571,20.198935,20.091492,19.911531,0.112795,0.02238,0.022599,0.029681,0.090541
587739863643522591,4682,40,6,207,1567,3,259.12254928,43.14416246,20.66464,19.688667,19.370113,19.285334,19.191076,0.079827,0.014084,0.013962,0.018209,0.056555
587739863643522592,4682,40,6,207,1568,6,259.12162225,43.14331375,22.606506,21.653048,21.201292,20.838614,20.638186,0.346903,0.05092,0.04842,0.054374,0.169673
587739863643522602,4682,40,6,207,1578,3,259.12137948,43.14115646,22.153656,20.684278,20.276917,20.161339,20.040852,0.301271,0.029581,0.028455,0.038661,0.1273
587739863643522612,4682,40,6,207,1588,6,259.12543125,43.14010263,20.516533,19.651234,19.42494,19.337826,19.238047,0.063623,0.013078,0.013533,0.01725,0.052286
587739863643522613,4682,40,6,207,1589,6,259.12582646,43.13924362,23.155197,22.808767,22.26882,21.814314,21.277401,0.52918,0.129203,0.115898,0.123877,0.282344
587739863643522614,4682,40,6,207,1590,6,259.12403151,43.14180744,23.653093,23.260231,22.382212,22.341721,21.529133,0.807735,0.199832,0.136033,0.208956,0.367992
587739863643522633,4682,40,6,207,1609,3,259.12810668,43.14052379,23.112677,22.966963,21.912754,21.677458,21.903143,0.783725,0.214992,0.127841,0.167101,0.665976
587739863643522792,4682,40,6,207,1768,6,259.12188717,43.14671187,22.098244,21.46192,21.141188,21.078732,20.857248,0.223171,0.043643,0.045461,0.065805,0.200613
587739863643523482,4682,40,6,207,2458,6,259.12717043,43.1563461,22.492723,21.43614,20.926626,20.805616,20.692144,0.317053,0.043544,0.039188,0.053833,0.180518
587739863643523483,4682,40,6,207,2459,6,259.12717115,43.15776326,24.073368,22.355682,21.781357,21.563395,21.216606,1.006021,0.094098,0.082622,0.107756,0.290397
587739863643523484,4682,40,6,207,2460,6,259.12780764,43.15884455,24.134617,23.406996,22.554554,21.893957,21.652468,1.12142,0.244566,0.172698,0.156535,0.44148
587739863643523513,4682,40,6,207,2489,6,259.12413308,43.13781608,25.332769,23.018499,22.204094,21.839567,21.384527,0.912107,0.165351,0.118811,0.136599,0.335406
587739863643523520,4682,40,6,207,2496,3,259.12442681,43.13507554,22.349857,21.994295,21.288651,20.661577,20.078037,0.432272,0.097998,0.076351,0.070416,0.160372
587739863643523715,4682,40,6,207,2691,3,259.12813708,43.13752171,22.729307,23.109827,21.373823,20.715994,20.329741,0.462174,0.197225,0.065537,0.058396,0.155937
587739863643521509,4682,40,6,207,485,6,259.11883055,43.17871898,21.547844,18.828024,17.298243,16.282593,15.705301,0.142708,8.546369E-3,5.046049E-3,4.382997E-3,5.985824E-3
587739863643521510,4682,40,6,207,486,3,259.11749899,43.17395157,23.681686,20.629936,19.36043,18.484701,18.011038,0.969842,0.027261,0.014592,0.011318,0.024094
587739863643521513,4682,40,6,207,489,6,259.11975142,43.18066233,20.698317,19.901962,19.626089,19.493605,19.468002,0.07314,0.015125,0.01544,0.019423,0.063191
587739863643521515,4682,40,6,207,491,6,259.11858489,43.17531436,21.655371,20.782501,20.3841,20.221453,20.268127,0.166789,0.027843,0.026959,0.035165,0.130944
587739863643521516,4682,40,6,207,492,3,259.1221418,43.18190658,20.281891,19.393936,18.802141,18.479116,18.54899,0.155294,0.027189,0.021209,0.027136,0.111328
587739863643521520,4682,40,6,207,496,3,259.11610662,43.17385157,23.632547,22.739368,21.579987,20.910625,21.890377,1.636328,0.245556,0.134167,0.119283,0.932498
587739863643521616,4682,40,6,207,592,6,259.12090087,43.16216825,15.816237,14.198566,13.553479,13.237763,13.519489,7.481525E-3,3.382778E-3,2.069729E-3,1.182967E-3,5.342791E-3
587739863643521617,4682,40,6,207,593,6,259.12091258,43.16199196,16.752125,15.666189,15.876547,18.898033,15.344939,8.968405E-3,4.484829E-3,0.012899,0.051679,7.434916E-3
587739863643521618,4682,40,6,207,594,3,259.12073162,43.16245925,24.608139,18.381527,17.307505,19.896193,22.787462,1.199904,0.024842,0.018234,0.084315,3.257028
587739863643521619,4682,40,6,207,595,6,259.11466897,43.15916208,19.305929,18.355364,18.102667,17.996332,17.938618,0.028633,6.989177E-3,6.780727E-3,7.922768E-3,0.019829
587739863643521621,4682,40,6,207,597,6,259.12214813,43.15669194,20.807396,19.999941,19.703838,19.618616,19.539806,0.080019,0.016125,0.016208,0.021225,0.067228
587739863643521622,4682,40,6,207,598,6,259.11763381,43.16405342,21.15641,20.173489,19.799295,19.648664,19.483276,0.117293,0.019128,0.018621,0.023849,0.071964
587739863643521623,4682,40,6,207,599,6,259.12163624,43.15871973,23.198959,21.724739,21.086412,20.845375,20.673561,0.56336,0.055099,0.0453,0.056763,0.180309
587739863643521625,4682,40,6,207,601,6,259.11475013,43.16122617,22.854506,21.742216,21.131449,20.998974,20.594748,0.474973,0.059394,0.050057,0.069194,0.180988
587739863643521627,4682,40,6,207,603,6,259.12295679,43.15939669,25.806601,23.216352,21.963781,22.355766,20.745518,0.853215,0.24395,0.123297,0.274264,0.246308
587739863643521628,4682,40,6,207,604,3,259.1227668,43.16513835,25.980083,23.00589,21.118509,20.535027,20.881617,1.576867,0.400302,0.112772,0.110381,0.558525
587739863643521630,4682,40,6,207,606,6,259.11598705,43.16516203,24.35358,22.705698,22.036316,21.797192,21.673218,1.021011,0.117844,0.095475,0.122702,0.4007
587739863643521631,4682,40,6,207,607,3,259.12124796,43.16524488,22.959345,23.630854,21.92115,20.991226,21.177965,0.803828,0.430949,0.154891,0.1066,0.45187
587739863643521632,4682,40,6,207,608,6,259.11486177,43.16568471,23.076035,23.023815,22.353912,21.816917,21.925508,0.527402,0.160496,0.130624,0.130665,0.468097
587739863643521634,4682,40,6,207,610,6,259.12303678,43.16417578,25.194561,25.155962,23.43067,23.868708,20.984129,0.924075,0.515961,0.314717,0.583592,0.232823
587739863643521668,4682,40,6,207,644,6,259.11556293,43.14834663,18.054638,16.941479,16.542643,16.254761,16.119215,0.014154,4.59448E-3,4.236132E-3,4.36648E-3,7.149621E-3
587739863643521669,4682,40,6,207,645,6,259.11383113,43.14782689,21.283188,20.465351,20.158604,20.004938,20.017473,0.116442,0.021804,0.022008,0.028078,0.10032
587739863643522405,4682,40,6,207,1381,6,259.11492369,43.17054435,21.763474,20.064241,19.217194,18.882437,18.64257,0.170571,0.016757,0.011961,0.012868,0.032793
587739863643522406,4682,40,6,207,1382,6,259.11704499,43.17139729,22.712051,21.490242,20.939215,20.799891,20.665541,0.378732,0.044782,0.039093,0.052923,0.173406
587739863643522437,4682,40,6,207,1413,6,259.12483163,43.17150719,21.536978,20.517057,20.202747,20.074883,19.899509,0.139916,0.02227,0.02256,0.029493,0.089687
587739863643522438,4682,40,6,207,1414,6,259.12280122,43.1712997,24.476538,22.898674,21.389565,20.614437,20.279081,1.04735,0.139186,0.055997,0.045302,0.124513
587739863643522515,4682,40,6,207,1491,6,259.11934193,43.15726442,21.37233,20.375906,20.081635,19.912632,19.826349,0.124981,0.020416,0.020929,0.026413,0.086176
587739863643522516,4682,40,6,207,1492,3,259.11701496,43.15682228,23.171843,23.491423,21.931229,20.63031,20.07926,0.731221,0.300969,0.115258,0.059631,0.137638
587739863643522517,4682,40,6,207,1493,3,259.11831587,43.15858096,22.677401,22.404776,21.581823,20.580256,22.015478,1.240774,0.290676,0.210114,0.13933,1.590863
587739863643522543,4682,40,6,207,1519,6,259.11515722,43.15424962,20.762238,19.92415,19.62772,19.54442,19.379574,0.079023,0.015619,0.015766,0.029462,0.059386
587739863643522577,4682,40,6,207,1553,6,259.11245796,43.14493027,21.186783,20.403566,20.153423,19.995325,19.894255,0.11176,0.021399,0.022675,0.028194,0.091546
587739863643522593,4682,40,6,207,1569,6,259.12020821,43.1450125,24.730408,23.466421,22.457771,21.94919,22.002586,1.12854,0.236788,0.146352,0.15122,0.507451
587739863643522596,4682,40,6,207,1572,6,259.10973638,43.13917928,21.029799,20.34605,20.045439,19.912632,19.902842,0.097058,0.020274,0.020448,0.02637,0.091707
587739863643522597,4682,40,6,207,1573,6,259.11202181,43.13843592,23.08662,22.886816,22.090048,21.735949,21.954922,0.505464,0.137321,0.09934,0.115065,0.452977
587739863643522604,4682,40,6,207,1580,6,259.11508558,43.13889595,20.055044,19.141951,18.930124,18.879686,18.79178,0.046449,0.010015,0.010167,0.012791,0.036394
587739863643522605,4682,40,6,207,1581,6,259.11550043,43.13974506,23.349533,22.281044,21.517271,21.181986,21.108595,0.612898,0.087708,0.063223,0.07229,0.248602
587739863643522606,4682,40,6,207,1582,6,259.11840917,43.14183946,22.915058,22.269371,21.774824,21.634562,20.982586,0.490714,0.089996,0.083631,0.116243,0.247486
587739863643522607,4682,40,6,207,1583,6,259.11554055,43.14069048,24.25255,22.526545,22.154015,21.829201,21.387959,0.999399,0.102854,0.105201,0.124472,0.308696
587739863643522608,4682,40,6,207,1584,6,259.11652507,43.14099916,24.600546,22.863718,21.909033,21.65905,21.311686,1.137839,0.143611,0.090437,0.114222,0.311772
587739863643522609,4682,40,6,207,1585,6,259.1137868,43.13950265,24.118555,23.046356,22.640697,22.250746,21.962677,0.953067,0.157389,0.158559,0.17865,0.456113
587739863643522624,4682,40,6,207,1600,6,259.11005942,43.1346172,21.525274,20.786417,20.438976,20.277464,20.348749,0.155762,0.028311,0.028404,0.036641,0.143182
587739863643522625,4682,40,6,207,1601,6,259.10861732,43.13477908,24.625164,22.511362,22.039993,21.727158,21.641964,1.062983,0.102511,0.09712,0.116779,0.38144
587739863643522627,4682,40,6,207,1603,6,259.10841553,43.13263984,25.269987,23.085796,22.337643,21.893822,21.472809,0.920283,0.17568,0.131962,0.142642,0.355656
587739863643522784,4682,40,6,207,1760,3,259.11163945,43.16256123,23.055885,22.35886,21.444057,20.452919,20.066591,0.634275,0.108847,0.071279,0.04836,0.12651
587739863643522785,4682,40,6,207,1761,6,259.11253049,43.16410126,23.904438,21.559017,21.092911,20.853983,20.769688,0.89176,0.047415,0.044505,0.055725,0.190193
587739863643522790,4682,40,6,207,1766,6,259.114005,43.15109746,22.164993,21.026718,20.654291,20.521479,20.288769,0.250285,0.032397,0.032035,0.042771,0.128895
587739863643523409,4682,40,6,207,2385,3,259.12345173,43.17717532,22.991222,21.607634,20.91304,20.743252,20.547464,0.586328,0.059017,0.046138,0.062908,0.196408
587739863643523417,4682,40,6,207,2393,3,259.12166695,43.17549956,25.093773,22.713085,21.969456,21.710508,22.473431,1.48237,0.172806,0.132543,0.168899,0.850999
587739863643523433,4682,40,6,207,2409,6,259.12755775,43.1724184,24.421238,23.288273,23.841255,22.426481,22.614117,1.039606,0.190755,0.404694,0.211353,0.585883
587739863643523437,4682,40,6,207,2413,6,259.12785172,43.17059002,24.280546,22.168526,21.727558,21.601091,21.754332,1.006423,0.07583,0.073889,0.104266,0.402769
587739863643523440,4682,40,6,207,2416,6,259.12252879,43.16792024,23.11763,23.043196,22.836315,22.090082,20.996391,0.523528,0.158105,0.191272,0.160762,0.230552
587739863643523477,4682,40,6,207,2453,6,259.11129901,43.15389129,24.975222,22.529312,22.021187,21.695757,21.619965,1.004596,0.1044,0.096362,0.114252,0.374318
587739863643523489,4682,40,6,207,2465,3,259.10876265,43.14623373,25.191301,23.079391,21.985876,21.57357,22.521343,1.129183,0.198515,0.113006,0.124144,0.716976
587739863643523504,4682,40,6,207,2480,6,259.10915449,43.13657158,23.108921,22.223166,21.589851,21.385479,21.231102,0.549466,0.082748,0.067917,0.089017,0.284924
587739863643523507,4682,40,6,207,2483,6,259.11454747,43.13611896,22.272156,21.253279,20.802708,20.695772,20.388155,0.259961,0.037319,0.034917,0.047699,0.135959
587739863643523508,4682,40,6,207,2484,6,259.11658421,43.1369656,23.215761,22.556574,21.860466,21.744633,21.026997,0.577725,0.108972,0.085399,0.120882,0.243219
587739863643523509,4682,40,6,207,2485,3,259.11285922,43.13535258,24.705193,22.891991,22.155285,22.545292,21.649431,1.07177,0.145171,0.110614,0.243389,0.393771
587739863643523511,4682,40,6,207,2487,6,259.11889712,43.13705612,23.895872,22.630854,21.992245,21.725708,21.335867,0.901,0.1146,0.094459,0.118015,0.305286
587739863643523516,4682,40,6,207,2492,6,259.11549657,43.13296432,23.692543,23.541382,22.39978,21.194824,20.462885,0.777726,0.232367,0.128854,0.072021,0.144075
587739863643523517,4682,40,6,207,2493,3,259.11304422,43.1324888,23.913528,21.517139,20.984348,20.618629,20.31286,1.617311,0.073935,0.065965,0.076241,0.218667
587739863643523519,4682,40,6,207,2495,6,259.11806246,43.13323498,23.107044,22.538465,22.102896,21.542294,21.477716,0.513814,0.103835,0.10156,0.098346,0.334166
587739863643523700,4682,40,6,207,2676,3,259.11679743,43.16784863,26.03517,23.124788,21.75915,22.05855,21.799788,1.17447,0.346815,0.157203,0.328185,0.879945
587739863643523706,4682,40,6,207,2682,3,259.11617316,43.1521348,25.949244,23.679232,22.368958,21.811001,22.384247,0.600988,0.286453,0.13988,0.13684,0.61285
587739863643523709,4682,40,6,207,2685,3,259.11628085,43.14509596,25.243784,23.365664,22.079786,22.2216,20.860115,1.556548,0.34501,0.167244,0.303674,0.340424
587739863643521373,4682,40,6,207,349,6,259.10184592,43.19565325,17.767849,16.607143,16.113716,15.902204,15.769488,0.012031,4.303995E-3,3.915717E-3,4.146525E-3,6.129605E-3
587739863643521374,4682,40,6,207,350,6,259.10294334,43.19681822,20.559999,19.615601,19.371483,19.256775,19.157898,0.067116,0.012971,0.013277,0.016728,0.048746
587739863643521375,4682,40,6,207,351,6,259.1021356,43.19724165,24.341948,21.46579,20.004068,19.222193,18.7607,1.05024,0.044371,0.019833,0.016249,0.035556
587739863643521508,4682,40,6,207,484,6,259.11341386,43.17791362,15.571925,15.689366,13.029603,12.787359,13.408141,7.059464E-3,0.012521,1.422611E-3,9.892969E-4,6.062424E-3
587739863643521511,4682,40,6,207,487,3,259.10564436,43.18235261,22.133402,20.032051,18.98204,18.525642,18.182987,0.281832,0.017923,0.011243,0.011347,0.026545
587739863643521512,4682,40,6,207,488,6,259.11402888,43.18665963,20.574932,19.730284,19.471245,19.367561,19.248983,0.067466,0.013702,0.013935,0.017749,0.052793
587739863643521514,4682,40,6,207,490,3,259.11206393,43.17303751,21.165464,20.300545,19.704203,19.367805,19.224936,0.126143,0.021385,0.017913,0.020126,0.061225
587739863643521517,4682,40,6,207,493,6,259.10562707,43.18104877,23.56131,21.47657,21.064196,20.729574,20.751171,0.794846,0.047259,0.04646,0.054179,0.209498
587739863643521518,4682,40,6,207,494,3,259.10982689,43.17623689,21.606827,22.721384,21.163572,20.825632,20.834211,0.339139,0.27247,0.101521,0.122404,0.476107
587739863643521519,4682,40,6,207,495,6,259.11308139,43.18520066,22.975916,21.657072,21.212593,20.857409,21.382645,0.538088,0.056176,0.054236,0.063104,0.350046
587739863643521521,4682,40,6,207,497,3,259.11035317,43.18190983,25.6471,23.222836,22.110022,21.903809,22.124277,1.214046,0.299503,0.171007,0.228284,0.839651
587739863643521522,4682,40,6,207,498,3,259.1111526,43.1805767,23.115377,22.328972,24.815424,24.325434,21.057596,0.806564,0.127629,0.886495,0.956967,0.359509
587739863643521523,4682,40,6,207,499,3,259.10764438,43.18267738,25.656801,23.121515,22.277483,21.692059,21.445356,1.036679,0.240211,0.170968,0.1665,0.470232
587739863643521524,4682,40,6,207,500,3,259.10915352,43.18084372,24.769136,22.982918,22.003677,21.572206,21.378805,1.558564,0.212006,0.134226,0.148956,0.442765
587739863643521525,4682,40,6,207,501,3,259.10792826,43.17903182,25.622465,24.822168,24.216827,21.119419,24.360132,1.800214,1.184234,1.211961,0.16167,0.638664
587739863643521526,4682,40,6,207,502,3,259.11359053,43.1747853,22.966446,24.441383,22.795771,21.44043,23.19977,0.997242,0.912307,0.386318,0.188732,1.174186
587739863643521527,4682,40,6,207,503,3,259.11324716,43.18217306,24.007175,24.723015,23.096098,21.431873,23.468094,3.047088,1.497703,0.712971,0.256202,1.485028
587739863643521663,4682,40,6,207,639,6,259.09325726,43.14282515,19.351587,17.410948,16.532032,16.115856,15.803656,0.029661,5.152876E-3,4.2244E-3,4.274322E-3,6.242593E-3
587739863643521664,4682,40,6,207,640,6,259.09316987,43.14426699,21.047098,19.573059,19.059996,18.857178,18.699123,0.097201,0.012726,0.010961,0.012619,0.034057
587739863643521665,4682,40,6,207,641,3,259.09481848,43.14423913,23.623985,22.11105,21.126205,20.792074,20.495289,1.085491,0.099759,0.060869,0.072008,0.208051
587739863643521672,4682,40,6,207,648,6,259.09868202,43.1369981,16.461979,15.208201,15.392596,15.44202,15.469695,6.933374E-3,3.822675E-3,3.732446E-3,3.870426E-3,5.553135E-3
587739863643521673,4682,40,6,207,649,6,259.09973582,43.13456046,23.586864,21.823618,21.235027,21.075357,21.150368,0.791193,0.061305,0.051883,0.069191,0.274484
587739863643522292,4682,40,6,207,1268,6,259.12147394,43.18668238,20.813042,19.821831,19.523434,19.438581,19.363708,0.081844,0.014635,0.014616,0.019117,0.059405
587739863643522293,4682,40,6,207,1269,6,259.11871528,43.18573367,24.33889,22.83407,21.855827,21.609041,21.628653,1.027138,0.132928,0.083517,0.106825,0.374558
587739863643522350,4682,40,6,207,1326,6,259.09179471,43.17202482,22.86256,20.871925,19.79965,19.366058,19.148453,0.433494,0.030642,0.019679,0.020371,0.049273
587739863643522429,4682,40,6,207,1405,6,259.11194383,43.16900705,20.217741,19.318295,19.123095,19.014774,18.919153,0.051887,0.010887,0.011313,0.013991,0.040293
587739863643522430,4682,40,6,207,1406,6,259.11041922,43.16875724,23.062164,22.944643,22.010181,21.959532,21.8004,0.63105,0.18323,0.117932,0.180901,0.531636
587739863643522442,4682,40,6,207,1418,6,259.09550855,43.16133449,20.732235,19.78257,19.50034,19.415123,19.34771,0.077516,0.014403,0.014314,0.018382,0.057093
587739863643522443,4682,40,6,207,1419,6,259.09597856,43.16043455,21.158726,20.24036,19.957294,19.840971,19.857405,0.107907,0.019137,0.019416,0.02499,0.087552
587739863643522444,4682,40,6,207,1420,6,259.09654528,43.16088836,21.7416,20.93244,20.615688,20.35289,20.221054,0.175828,0.030937,0.031738,0.03717,0.118002
587739863643522445,4682,40,6,207,1421,6,259.09680317,43.15851462,25.59697,22.236809,21.695072,21.444616,21.341082,0.718986,0.082619,0.073413,0.09217,0.306174
587739863643522452,4682,40,6,207,1428,6,259.10088767,43.16143923,22.627008,21.123615,20.742174,20.556255,20.327747,0.355919,0.03519,0.033561,0.043054,0.129016
587739863643522466,4682,40,6,207,1442,6,259.1052018,43.16097518,20.188765,19.326441,19.116299,19.033247,18.98036,0.050997,0.011118,0.011529,0.014879,0.041979
587739863643522488,4682,40,6,207,1464,6,259.08852343,43.15147225,21.38781,20.338905,20.039448,19.941126,19.789968,0.129516,0.020224,0.020766,0.02934,0.082197
587739863643522540,4682,40,6,207,1516,6,259.10166577,43.15062977,20.941057,19.977909,19.687078,19.59182,19.450953,0.093474,0.016068,0.016163,0.021008,0.063519
587739863643522541,4682,40,6,207,1517,6,259.10108386,43.15199247,23.474171,22.670933,22.008123,21.709492,21.822889,0.772359,0.128264,0.103926,0.126783,0.472613
587739863643522557,4682,40,6,207,1533,6,259.10037428,43.14525713,21.256811,18.693239,17.281504,16.415157,15.905514,0.116324,8.154232E-3,5.053162E-3,4.552563E-3,6.496452E-3
587739863643522558,4682,40,6,207,1534,6,259.09890457,43.14431497,23.054609,21.421608,21.045465,20.75177,20.333143,0.513575,0.042974,0.042935,0.050916,0.130746
587739863643522559,4682,40,6,207,1535,6,259.09915178,43.14542991,23.706202,22.388498,22.171097,22.268015,21.959085,0.798906,0.092172,0.107848,0.182614,0.45426
587739863643522594,4682,40,6,207,1570,6,259.08667764,43.13261661,20.912802,19.94894,19.698044,19.563808,19.510798,0.090423,0.015961,0.016418,0.020333,0.064819
587739863643522621,4682,40,6,207,1597,6,259.10395253,43.1332454,21.307108,20.41391,20.175684,20.01985,19.919268,0.120336,0.021069,0.022134,0.028036,0.09096
587739863643522622,4682,40,6,207,1598,6,259.10257471,43.13238089,23.545044,22.005274,21.361746,21.1499,20.755857,0.769176,0.071124,0.057597,0.074714,0.197628
587739863643522626,4682,40,6,207,1602,3,259.10762865,43.13407321,25.016174,22.876995,22.11301,21.785604,21.153429,1.00203,0.142892,0.106827,0.126094,0.269692
587739863643522636,4682,40,6,207,1612,6,259.09425425,43.12574897,21.145201,20.355299,20.042479,19.935179,19.759975,0.105495,0.020496,0.021127,0.027413,0.079298
587739863643522638,4682,40,6,207,1614,6,259.10132074,43.12727379,20.505529,19.524515,19.298332,19.206606,19.175007,0.064661,0.012327,0.012573,0.01573,0.049798
587739863643522639,4682,40,6,207,1615,6,259.10105154,43.12607579,24.325941,23.012035,22.442444,22.138821,21.932116,1.050922,0.15577,0.137926,0.164991,0.456942
587739863643522692,4682,40,6,207,1668,6,259.09160615,43.167264,24.705469,21.766699,20.433615,19.09041,18.281883,1.056433,0.056097,0.028393,0.015701,0.02697
587739863643522695,4682,40,6,207,1671,6,259.08881146,43.15789106,22.835794,21.394642,20.159563,19.617273,19.180511,0.441098,0.04287,0.022362,0.021461,0.050801
587739863643522696,4682,40,6,207,1672,6,259.09058485,43.15844923,23.856525,22.591936,21.340197,20.067444,19.271421,0.911031,0.111333,0.05503,0.029818,0.054447
587739863643522697,4682,40,6,207,1673,6,259.08965265,43.15607997,23.255896,21.889284,21.454342,21.244999,20.94706,0.628624,0.063727,0.061754,0.079664,0.228576
587739863643522698,4682,40,6,207,1674,6,259.08799855,43.15501289,24.571293,22.399372,21.730686,21.385441,21.090218,1.053267,0.092005,0.073724,0.084879,0.243734
587739863643522726,4682,40,6,207,1702,6,259.08861363,43.13574804,23.688328,22.175697,20.814749,19.497561,18.739113,0.806985,0.080363,0.036368,0.020047,0.036176
587739863643522786,4682,40,6,207,1762,6,259.11022353,43.1617796,23.381086,21.60709,21.085577,20.885763,20.580801,0.640005,0.049155,0.043995,0.056775,0.161374
587739863643522787,4682,40,6,207,1763,6,259.11002884,43.16384919,22.176132,21.714043,21.219307,20.907394,21.365967,0.241696,0.052829,0.048497,0.057289,0.304559
